sample_uid,split,scene_id,sequence_id,frame_id,height_m,height_category,scene_category,gt_instances,pred_instances,iou_threshold,tp,fp,fn,precision,recall,f1,absolute_count_error
scene_09_40_000179,test,scene_09,scene_09,000179,40,40,scene_09,18,5,0.5,0,5,18,0.0,0.0,0.0,13
scene_09_40_000180,test,scene_09,scene_09,000180,40,40,scene_09,13,2,0.25,0,2,13,0.0,0.0,0.0,11
scene_09_40_000180,test,scene_09,scene_09,000180,40,40,scene_09,13,2,0.5,0,2,13,0.0,0.0,0.0,11
scene_09_40_000181,test,scene_09,scene_09,000181,40,40,scene_09,15,0,0.25,0,0,15,0.0,0.0,0.0,15
scene_09_40_000181,test,scene_09,scene_09,000181,40,40,scene_09,15,0,0.5,0,0,15,0.0,0.0,0.0,15
scene_09_40_000182,test,scene_09,scene_09,000182,40,40,scene_09,14,2,0.25,0,2,14,0.0,0.0,0.0,12
scene_09_40_000182,test,scene_09,scene_09,000182,40,40,scene_09,14,2,0.5,0,2,14,0.0,0.0,0.0,12
scene_09_40_000212,test,scene_09,scene_09,000212,40,40,scene_09,8,0,0.25,0,0,8,0.0,0.0,0.0,8
scene_09_40_000212,test,scene_09,scene_09,000212,40,40,scene_09,8,0,0.5,0,0,8,0.0,0.0,0.0,8
scene_09_40_000213,test,scene_09,scene_09,000213,40,40,scene_09,14,0,0.25,0,0,14,0.0,0.0,0.0,14
scene_09_40_000213,test,scene_09,scene_09,000213,40,40,scene_09,14,0,0.5,0,0,14,0.0,0.0,0.0,14
scene_09_40_000214,test,scene_09,scene_09,000214,40,40,scene_09,10,1,0.25,0,1,10,0.0,0.0,0.0,9
scene_09_40_000214,test,scene_09,scene_09,000214,40,40,scene_09,10,1,0.5,0,1,10,0.0,0.0,0.0,9
scene_09_40_000215,test,scene_09,scene_09,000215,40,40,scene_09,14,7,0.25,0,7,14,0.0,0.0,0.0,7
scene_09_40_000215,test,scene_09,scene_09,000215,40,40,scene_09,14,7,0.5,0,7,14,0.0,0.0,0.0,7
scene_09_40_000216,test,scene_09,scene_09,000216,40,40,scene_09,14,6,0.25,0,6,14,0.0,0.0,0.0,8
scene_09_40_000216,test,scene_09,scene_09,000216,40,40,scene_09,14,6,0.5,0,6,14,0.0,0.0,0.0,8
scene_09_40_000217,test,scene_09,scene_09,000217,40,40,scene_09,11,19,0.25,0,19,11,0.0,0.0,0.0,8
scene_09_40_000217,test,scene_09,scene_09,000217,40,40,scene_09,11,19,0.5,0,19,11,0.0,0.0,0.0,8
scene_09_40_000218,test,scene_09,scene_09,000218,40,40,scene_09,13,22,0.25,0,22,13,0.0,0.0,0.0,9
scene_09_40_000218,test,scene_09,scene_09,000218,40,40,scene_09,13,22,0.5,0,22,13,0.0,0.0,0.0,9
scene_09_40_000219,test,scene_09,scene_09,000219,40,40,scene_09,11,12,0.25,0,12,11,0.0,0.0,0.0,1
scene_09_40_000219,test,scene_09,scene_09,000219,40,40,scene_09,11,12,0.5,0,12,11,0.0,0.0,0.0,1
scene_09_40_000220,test,scene_09,scene_09,000220,40,40,scene_09,10,3,0.25,0,3,10,0.0,0.0,0.0,7
scene_09_40_000220,test,scene_09,scene_09,000220,40,40,scene_09,10,3,0.5,0,3,10,0.0,0.0,0.0,7
scene_09_40_000221,test,scene_09,scene_09,000221,40,40,scene_09,12,0,0.25,0,0,12,0.0,0.0,0.0,12
scene_09_40_000221,test,scene_09,scene_09,000221,40,40,scene_09,12,0,0.5,0,0,12,0.0,0.0,0.0,12
scene_09_40_000222,test,scene_09,scene_09,000222,40,40,scene_09,22,0,0.25,0,0,22,0.0,0.0,0.0,22
scene_09_40_000222,test,scene_09,scene_09,000222,40,40,scene_09,22,0,0.5,0,0,22,0.0,0.0,0.0,22
scene_09_40_000253,test,scene_09,scene_09,000253,40,40,scene_09,14,1,0.25,0,1,14,0.0,0.0,0.0,13
scene_09_40_000253,test,scene_09,scene_09,000253,40,40,scene_09,14,1,0.5,0,1,14,0.0,0.0,0.0,13
scene_09_40_000254,test,scene_09,scene_09,000254,40,40,scene_09,8,0,0.25,0,0,8,0.0,0.0,0.0,8
scene_09_40_000254,test,scene_09,scene_09,000254,40,40,scene_09,8,0,0.5,0,0,8,0.0,0.0,0.0,8
scene_09_40_000255,test,scene_09,scene_09,000255,40,40,scene_09,7,3,0.25,0,3,7,0.0,0.0,0.0,4
scene_09_40_000255,test,scene_09,scene_09,000255,40,40,scene_09,7,3,0.5,0,3,7,0.0,0.0,0.0,4
scene_09_40_000256,test,scene_09,scene_09,000256,40,40,scene_09,10,8,0.25,0,8,10,0.0,0.0,0.0,2
scene_09_40_000256,test,scene_09,scene_09,000256,40,40,scene_09,10,8,0.5,0,8,10,0.0,0.0,0.0,2
scene_09_40_000257,test,scene_09,scene_09,000257,40,40,scene_09,9,14,0.25,0,14,9,0.0,0.0,0.0,5
scene_09_40_000257,test,scene_09,scene_09,000257,40,40,scene_09,9,14,0.5,0,14,9,0.0,0.0,0.0,5
scene_09_40_000258,test,scene_09,scene_09,000258,40,40,scene_09,10,6,0.25,0,6,10,0.0,0.0,0.0,4
scene_09_40_000258,test,scene_09,scene_09,000258,40,40,scene_09,10,6,0.5,0,6,10,0.0,0.0,0.0,4
scene_09_40_000259,test,scene_09,scene_09,000259,40,40,scene_09,10,5,0.25,0,5,10,0.0,0.0,0.0,5
scene_09_40_000259,test,scene_09,scene_09,000259,40,40,scene_09,10,5,0.5,0,5,10,0.0,0.0,0.0,5
scene_09_40_000260,test,scene_09,scene_09,000260,40,40,scene_09,9,2,0.25,0,2,9,0.0,0.0,0.0,7
scene_09_40_000260,test,scene_09,scene_09,000260,40,40,scene_09,9,2,0.5,0,2,9,0.0,0.0,0.0,7
scene_09_40_000261,test,scene_09,scene_09,000261,40,40,scene_09,9,1,0.25,0,1,9,0.0,0.0,0.0,8
scene_09_40_000261,test,scene_09,scene_09,000261,40,40,scene_09,9,1,0.5,0,1,9,0.0,0.0,0.0,8
scene_09_40_000262,test,scene_09,scene_09,000262,40,40,scene_09,8,1,0.25,0,1,8,0.0,0.0,0.0,7
scene_09_40_000262,test,scene_09,scene_09,000262,40,40,scene_09,8,1,0.5,0,1,8,0.0,0.0,0.0,7
scene_09_40_000263,test,scene_09,scene_09,000263,40,40,scene_09,7,7,0.25,0,7,7,0.0,0.0,0.0,0
scene_09_40_000263,test,scene_09,scene_09,000263,40,40,scene_09,7,7,0.5,0,7,7,0.0,0.0,0.0,0
scene_09_40_000292,test,scene_09,scene_09,000292,40,40,scene_09,7,1,0.25,0,1,7,0.0,0.0,0.0,6
scene_09_40_000292,test,scene_09,scene_09,000292,40,40,scene_09,7,1,0.5,0,1,7,0.0,0.0,0.0,6
scene_09_40_000293,test,scene_09,scene_09,000293,40,40,scene_09,9,1,0.25,0,1,9,0.0,0.0,0.0,8
scene_09_40_000293,test,scene_09,scene_09,000293,40,40,scene_09,9,1,0.5,0,1,9,0.0,0.0,0.0,8
scene_09_40_000294,test,scene_09,scene_09,000294,40,40,scene_09,11,3,0.25,0,3,11,0.0,0.0,0.0,8
scene_09_40_000294,test,scene_09,scene_09,000294,40,40,scene_09,11,3,0.5,0,3,11,0.0,0.0,0.0,8
scene_09_40_000295,test,scene_09,scene_09,000295,40,40,scene_09,12,2,0.25,0,2,12,0.0,0.0,0.0,10
scene_09_40_000295,test,scene_09,scene_09,000295,40,40,scene_09,12,2,0.5,0,2,12,0.0,0.0,0.0,10
scene_09_40_000296,test,scene_09,scene_09,000296,40,40,scene_09,8,8,0.25,0,8,8,0.0,0.0,0.0,0
scene_09_40_000296,test,scene_09,scene_09,000296,40,40,scene_09,8,8,0.5,0,8,8,0.0,0.0,0.0,0
scene_09_40_000297,test,scene_09,scene_09,000297,40,40,scene_09,9,4,0.25,0,4,9,0.0,0.0,0.0,5
scene_09_40_000297,test,scene_09,scene_09,000297,40,40,scene_09,9,4,0.5,0,4,9,0.0,0.0,0.0,5
scene_09_40_000298,test,scene_09,scene_09,000298,40,40,scene_09,9,6,0.25,0,6,9,0.0,0.0,0.0,3
scene_09_40_000298,test,scene_09,scene_09,000298,40,40,scene_09,9,6,0.5,0,6,9,0.0,0.0,0.0,3
scene_09_40_000299,test,scene_09,scene_09,000299,40,40,scene_09,11,8,0.25,0,8,11,0.0,0.0,0.0,3
scene_09_40_000299,test,scene_09,scene_09,000299,40,40,scene_09,11,8,0.5,0,8,11,0.0,0.0,0.0,3
scene_09_40_000300,test,scene_09,scene_09,000300,40,40,scene_09,9,7,0.25,0,7,9,0.0,0.0,0.0,2
scene_09_40_000300,test,scene_09,scene_09,000300,40,40,scene_09,9,7,0.5,0,7,9,0.0,0.0,0.0,2
scene_09_40_000301,test,scene_09,scene_09,000301,40,40,scene_09,11,5,0.25,0,5,11,0.0,0.0,0.0,6
scene_09_40_000301,test,scene_09,scene_09,000301,40,40,scene_09,11,5,0.5,0,5,11,0.0,0.0,0.0,6
scene_09_40_000302,test,scene_09,scene_09,000302,40,40,scene_09,12,8,0.25,0,8,12,0.0,0.0,0.0,4
scene_09_40_000302,test,scene_09,scene_09,000302,40,40,scene_09,12,8,0.5,0,8,12,0.0,0.0,0.0,4
scene_09_40_000303,test,scene_09,scene_09,000303,40,40,scene_09,6,5,0.25,0,5,6,0.0,0.0,0.0,1
scene_09_40_000303,test,scene_09,scene_09,000303,40,40,scene_09,6,5,0.5,0,5,6,0.0,0.0,0.0,1
scene_09_40_000332,test,scene_09,scene_09,000332,40,40,scene_09,8,0,0.25,0,0,8,0.0,0.0,0.0,8
scene_09_40_000332,test,scene_09,scene_09,000332,40,40,scene_09,8,0,0.5,0,0,8,0.0,0.0,0.0,8
scene_09_40_000333,test,scene_09,scene_09,000333,40,40,scene_09,18,0,0.25,0,0,18,0.0,0.0,0.0,18
scene_09_40_000333,test,scene_09,scene_09,000333,40,40,scene_09,18,0,0.5,0,0,18,0.0,0.0,0.0,18
scene_09_40_000334,test,scene_09,scene_09,000334,40,40,scene_09,12,0,0.25,0,0,12,0.0,0.0,0.0,12
scene_09_40_000334,test,scene_09,scene_09,000334,40,40,scene_09,12,0,0.5,0,0,12,0.0,0.0,0.0,12
scene_09_40_000335,test,scene_09,scene_09,000335,40,40,scene_09,11,11,0.25,0,11,11,0.0,0.0,0.0,0
scene_09_40_000335,test,scene_09,scene_09,000335,40,40,scene_09,11,11,0.5,0,11,11,0.0,0.0,0.0,0
scene_09_40_000336,test,scene_09,scene_09,000336,40,40,scene_09,12,7,0.25,0,7,12,0.0,0.0,0.0,5
scene_09_40_000336,test,scene_09,scene_09,000336,40,40,scene_09,12,7,0.5,0,7,12,0.0,0.0,0.0,5
scene_09_40_000337,test,scene_09,scene_09,000337,40,40,scene_09,12,9,0.25,0,9,12,0.0,0.0,0.0,3
scene_09_40_000337,test,scene_09,scene_09,000337,40,40,scene_09,12,9,0.5,0,9,12,0.0,0.0,0.0,3
scene_09_40_000338,test,scene_09,scene_09,000338,40,40,scene_09,16,8,0.25,0,8,16,0.0,0.0,0.0,8
scene_09_40_000338,test,scene_09,scene_09,000338,40,40,scene_09,16,8,0.5,0,8,16,0.0,0.0,0.0,8
scene_09_40_000339,test,scene_09,scene_09,000339,40,40,scene_09,12,5,0.25,0,5,12,0.0,0.0,0.0,7
scene_09_40_000339,test,scene_09,scene_09,000339,40,40,scene_09,12,5,0.5,0,5,12,0.0,0.0,0.0,7
scene_09_40_000340,test,scene_09,scene_09,000340,40,40,scene_09,12,5,0.25,0,5,12,0.0,0.0,0.0,7
scene_09_40_000340,test,scene_09,scene_09,000340,40,40,scene_09,12,5,0.5,0,5,12,0.0,0.0,0.0,7
scene_09_40_000341,test,scene_09,scene_09,000341,40,40,scene_09,14,4,0.25,0,4,14,0.0,0.0,0.0,10
scene_09_40_000341,test,scene_09,scene_09,000341,40,40,scene_09,14,4,0.5,0,4,14,0.0,0.0,0.0,10
scene_09_40_000342,test,scene_09,scene_09,000342,40,40,scene_09,13,0,0.25,0,0,13,0.0,0.0,0.0,13
scene_09_40_000342,test,scene_09,scene_09,000342,40,40,scene_09,13,0,0.5,0,0,13,0.0,0.0,0.0,13
scene_09_40_000343,test,scene_09,scene_09,000343,40,40,scene_09,17,0,0.25,0,0,17,0.0,0.0,0.0,17
scene_09_40_000343,test,scene_09,scene_09,000343,40,40,scene_09,17,0,0.5,0,0,17,0.0,0.0,0.0,17
scene_09_40_000344,test,scene_09,scene_09,000344,40,40,scene_09,8,0,0.25,0,0,8,0.0,0.0,0.0,8
scene_09_40_000344,test,scene_09,scene_09,000344,40,40,scene_09,8,0,0.5,0,0,8,0.0,0.0,0.0,8
scene_09_40_000373,test,scene_09,scene_09,000373,40,40,scene_09,15,0,0.25,0,0,15,0.0,0.0,0.0,15
scene_09_40_000373,test,scene_09,scene_09,000373,40,40,scene_09,15,0,0.5,0,0,15,0.0,0.0,0.0,15
scene_09_40_000374,test,scene_09,scene_09,000374,40,40,scene_09,17,0,0.25,0,0,17,0.0,0.0,0.0,17
scene_09_40_000374,test,scene_09,scene_09,000374,40,40,scene_09,17,0,0.5,0,0,17,0.0,0.0,0.0,17
scene_09_40_000375,test,scene_09,scene_09,000375,40,40,scene_09,23,4,0.25,0,4,23,0.0,0.0,0.0,19
scene_09_40_000375,test,scene_09,scene_09,000375,40,40,scene_09,23,4,0.5,0,4,23,0.0,0.0,0.0,19
scene_09_40_000376,test,scene_09,scene_09,000376,40,40,scene_09,24,2,0.25,0,2,24,0.0,0.0,0.0,22
scene_09_40_000376,test,scene_09,scene_09,000376,40,40,scene_09,24,2,0.5,0,2,24,0.0,0.0,0.0,22
scene_09_40_000377,test,scene_09,scene_09,000377,40,40,scene_09,24,4,0.25,0,4,24,0.0,0.0,0.0,20
scene_09_40_000377,test,scene_09,scene_09,000377,40,40,scene_09,24,4,0.5,0,4,24,0.0,0.0,0.0,20
scene_09_40_000378,test,scene_09,scene_09,000378,40,40,scene_09,18,6,0.25,0,6,18,0.0,0.0,0.0,12
scene_09_40_000378,test,scene_09,scene_09,000378,40,40,scene_09,18,6,0.5,0,6,18,0.0,0.0,0.0,12
scene_09_40_000379,test,scene_09,scene_09,000379,40,40,scene_09,22,4,0.25,0,4,22,0.0,0.0,0.0,18
scene_09_40_000379,test,scene_09,scene_09,000379,40,40,scene_09,22,4,0.5,0,4,22,0.0,0.0,0.0,18
scene_09_40_000380,test,scene_09,scene_09,000380,40,40,scene_09,19,4,0.25,0,4,19,0.0,0.0,0.0,15
scene_09_40_000380,test,scene_09,scene_09,000380,40,40,scene_09,19,4,0.5,0,4,19,0.0,0.0,0.0,15
scene_09_40_000381,test,scene_09,scene_09,000381,40,40,scene_09,19,7,0.25,0,7,19,0.0,0.0,0.0,12
scene_09_40_000381,test,scene_09,scene_09,000381,40,40,scene_09,19,7,0.5,0,7,19,0.0,0.0,0.0,12
scene_09_40_000382,test,scene_09,scene_09,000382,40,40,scene_09,15,3,0.25,0,3,15,0.0,0.0,0.0,12
scene_09_40_000382,test,scene_09,scene_09,000382,40,40,scene_09,15,3,0.5,0,3,15,0.0,0.0,0.0,12
scene_09_40_000383,test,scene_09,scene_09,000383,40,40,scene_09,14,1,0.25,0,1,14,0.0,0.0,0.0,13
scene_09_40_000383,test,scene_09,scene_09,000383,40,40,scene_09,14,1,0.5,0,1,14,0.0,0.0,0.0,13
scene_09_40_000384,test,scene_09,scene_09,000384,40,40,scene_09,11,7,0.25,0,7,11,0.0,0.0,0.0,4
scene_09_40_000384,test,scene_09,scene_09,000384,40,40,scene_09,11,7,0.5,0,7,11,0.0,0.0,0.0,4
scene_09_40_000413,test,scene_09,scene_09,000413,40,40,scene_09,17,0,0.25,0,0,17,0.0,0.0,0.0,17
scene_09_40_000413,test,scene_09,scene_09,000413,40,40,scene_09,17,0,0.5,0,0,17,0.0,0.0,0.0,17
scene_09_40_000414,test,scene_09,scene_09,000414,40,40,scene_09,21,0,0.25,0,0,21,0.0,0.0,0.0,21
scene_09_40_000414,test,scene_09,scene_09,000414,40,40,scene_09,21,0,0.5,0,0,21,0.0,0.0,0.0,21
scene_09_40_000415,test,scene_09,scene_09,000415,40,40,scene_09,20,6,0.25,0,6,20,0.0,0.0,0.0,14
scene_09_40_000415,test,scene_09,scene_09,000415,40,40,scene_09,20,6,0.5,0,6,20,0.0,0.0,0.0,14
scene_09_40_000416,test,scene_09,scene_09,000416,40,40,scene_09,23,4,0.25,0,4,23,0.0,0.0,0.0,19
scene_09_40_000416,test,scene_09,scene_09,000416,40,40,scene_09,23,4,0.5,0,4,23,0.0,0.0,0.0,19
scene_09_40_000417,test,scene_09,scene_09,000417,40,40,scene_09,23,6,0.25,0,6,23,0.0,0.0,0.0,17
scene_09_40_000417,test,scene_09,scene_09,000417,40,40,scene_09,23,6,0.5,0,6,23,0.0,0.0,0.0,17
scene_09_40_000418,test,scene_09,scene_09,000418,40,40,scene_09,20,10,0.25,0,10,20,0.0,0.0,0.0,10
scene_09_40_000418,test,scene_09,scene_09,000418,40,40,scene_09,20,10,0.5,0,10,20,0.0,0.0,0.0,10
scene_09_40_000419,test,scene_09,scene_09,000419,40,40,scene_09,22,14,0.25,0,14,22,0.0,0.0,0.0,8
scene_09_40_000419,test,scene_09,scene_09,000419,40,40,scene_09,22,14,0.5,0,14,22,0.0,0.0,0.0,8
scene_09_40_000420,test,scene_09,scene_09,000420,40,40,scene_09,18,9,0.25,0,9,18,0.0,0.0,0.0,9
scene_09_40_000420,test,scene_09,scene_09,000420,40,40,scene_09,18,9,0.5,0,9,18,0.0,0.0,0.0,9
scene_09_40_000421,test,scene_09,scene_09,000421,40,40,scene_09,16,12,0.25,0,12,16,0.0,0.0,0.0,4
scene_09_40_000421,test,scene_09,scene_09,000421,40,40,scene_09,16,12,0.5,0,12,16,0.0,0.0,0.0,4
scene_09_40_000422,test,scene_09,scene_09,000422,40,40,scene_09,14,2,0.25,0,2,14,0.0,0.0,0.0,12
scene_09_40_000422,test,scene_09,scene_09,000422,40,40,scene_09,14,2,0.5,0,2,14,0.0,0.0,0.0,12
scene_09_40_000423,test,scene_09,scene_09,000423,40,40,scene_09,16,2,0.25,0,2,16,0.0,0.0,0.0,14
scene_09_40_000423,test,scene_09,scene_09,000423,40,40,scene_09,16,2,0.5,0,2,16,0.0,0.0,0.0,14
scene_09_40_000424,test,scene_09,scene_09,000424,40,40,scene_09,7,4,0.25,0,4,7,0.0,0.0,0.0,3
scene_09_40_000424,test,scene_09,scene_09,000424,40,40,scene_09,7,4,0.5,0,4,7,0.0,0.0,0.0,3
scene_09_40_000453,test,scene_09,scene_09,000453,40,40,scene_09,19,0,0.25,0,0,19,0.0,0.0,0.0,19
scene_09_40_000453,test,scene_09,scene_09,000453,40,40,scene_09,19,0,0.5,0,0,19,0.0,0.0,0.0,19
scene_09_40_000454,test,scene_09,scene_09,000454,40,40,scene_09,18,0,0.25,0,0,18,0.0,0.0,0.0,18
scene_09_40_000454,test,scene_09,scene_09,000454,40,40,scene_09,18,0,0.5,0,0,18,0.0,0.0,0.0,18
scene_09_40_000455,test,scene_09,scene_09,000455,40,40,scene_09,16,4,0.25,0,4,16,0.0,0.0,0.0,12
scene_09_40_000455,test,scene_09,scene_09,000455,40,40,scene_09,16,4,0.5,0,4,16,0.0,0.0,0.0,12
scene_09_40_000456,test,scene_09,scene_09,000456,40,40,scene_09,20,6,0.25,0,6,20,0.0,0.0,0.0,14
scene_09_40_000456,test,scene_09,scene_09,000456,40,40,scene_09,20,6,0.5,0,6,20,0.0,0.0,0.0,14
scene_09_40_000457,test,scene_09,scene_09,000457,40,40,scene_09,20,15,0.25,0,15,20,0.0,0.0,0.0,5
scene_09_40_000457,test,scene_09,scene_09,000457,40,40,scene_09,20,15,0.5,0,15,20,0.0,0.0,0.0,5
scene_09_40_000458,test,scene_09,scene_09,000458,40,40,scene_09,20,14,0.25,0,14,20,0.0,0.0,0.0,6
scene_09_40_000458,test,scene_09,scene_09,000458,40,40,scene_09,20,14,0.5,0,14,20,0.0,0.0,0.0,6
scene_09_40_000459,test,scene_09,scene_09,000459,40,40,scene_09,18,11,0.25,0,11,18,0.0,0.0,0.0,7
scene_09_40_000459,test,scene_09,scene_09,000459,40,40,scene_09,18,11,0.5,0,11,18,0.0,0.0,0.0,7
scene_09_40_000460,test,scene_09,scene_09,000460,40,40,scene_09,14,6,0.25,0,6,14,0.0,0.0,0.0,8
scene_09_40_000460,test,scene_09,scene_09,000460,40,40,scene_09,14,6,0.5,0,6,14,0.0,0.0,0.0,8
scene_09_40_000461,test,scene_09,scene_09,000461,40,40,scene_09,14,9,0.25,0,9,14,0.0,0.0,0.0,5
scene_09_40_000461,test,scene_09,scene_09,000461,40,40,scene_09,14,9,0.5,0,9,14,0.0,0.0,0.0,5
scene_09_40_000462,test,scene_09,scene_09,000462,40,40,scene_09,14,0,0.25,0,0,14,0.0,0.0,0.0,14
scene_09_40_000462,test,scene_09,scene_09,000462,40,40,scene_09,14,0,0.5,0,0,14,0.0,0.0,0.0,14
scene_09_40_000463,test,scene_09,scene_09,000463,40,40,scene_09,21,0,0.25,0,0,21,0.0,0.0,0.0,21
scene_09_40_000463,test,scene_09,scene_09,000463,40,40,scene_09,21,0,0.5,0,0,21,0.0,0.0,0.0,21
scene_09_40_000464,test,scene_09,scene_09,000464,40,40,scene_09,15,0,0.25,0,0,15,0.0,0.0,0.0,15
scene_09_40_000464,test,scene_09,scene_09,000464,40,40,scene_09,15,0,0.5,0,0,15,0.0,0.0,0.0,15
scene_09_40_000492,test,scene_09,scene_09,000492,40,40,scene_09,12,0,0.25,0,0,12,0.0,0.0,0.0,12
scene_09_40_000492,test,scene_09,scene_09,000492,40,40,scene_09,12,0,0.5,0,0,12,0.0,0.0,0.0,12
scene_09_40_000493,test,scene_09,scene_09,000493,40,40,scene_09,16,0,0.25,0,0,16,0.0,0.0,0.0,16
scene_09_40_000493,test,scene_09,scene_09,000493,40,40,scene_09,16,0,0.5,0,0,16,0.0,0.0,0.0,16
scene_09_40_000494,test,scene_09,scene_09,000494,40,40,scene_09,15,2,0.25,0,2,15,0.0,0.0,0.0,13
scene_09_40_000494,test,scene_09,scene_09,000494,40,40,scene_09,15,2,0.5,0,2,15,0.0,0.0,0.0,13
scene_09_40_000495,test,scene_09,scene_09,000495,40,40,scene_09,18,8,0.25,0,8,18,0.0,0.0,0.0,10
scene_09_40_000495,test,scene_09,scene_09,000495,40,40,scene_09,18,8,0.5,0,8,18,0.0,0.0,0.0,10
scene_09_40_000496,test,scene_09,scene_09,000496,40,40,scene_09,14,4,0.25,0,4,14,0.0,0.0,0.0,10
scene_09_40_000496,test,scene_09,scene_09,000496,40,40,scene_09,14,4,0.5,0,4,14,0.0,0.0,0.0,10
scene_09_40_000497,test,scene_09,scene_09,000497,40,40,scene_09,14,9,0.25,0,9,14,0.0,0.0,0.0,5
scene_09_40_000497,test,scene_09,scene_09,000497,40,40,scene_09,14,9,0.5,0,9,14,0.0,0.0,0.0,5
scene_09_40_000498,test,scene_09,scene_09,000498,40,40,scene_09,14,15,0.25,0,15,14,0.0,0.0,0.0,1
scene_09_40_000498,test,scene_09,scene_09,000498,40,40,scene_09,14,15,0.5,0,15,14,0.0,0.0,0.0,1
scene_09_40_000499,test,scene_09,scene_09,000499,40,40,scene_09,10,4,0.25,0,4,10,0.0,0.0,0.0,6
scene_09_40_000499,test,scene_09,scene_09,000499,40,40,scene_09,10,4,0.5,0,4,10,0.0,0.0,0.0,6
scene_09_40_000500,test,scene_09,scene_09,000500,40,40,scene_09,14,7,0.25,0,7,14,0.0,0.0,0.0,7
scene_09_40_000500,test,scene_09,scene_09,000500,40,40,scene_09,14,7,0.5,0,7,14,0.0,0.0,0.0,7
scene_09_40_000501,test,scene_09,scene_09,000501,40,40,scene_09,14,6,0.25,0,6,14,0.0,0.0,0.0,8
scene_09_40_000501,test,scene_09,scene_09,000501,40,40,scene_09,14,6,0.5,0,6,14,0.0,0.0,0.0,8
scene_09_40_000502,test,scene_09,scene_09,000502,40,40,scene_09,11,0,0.25,0,0,11,0.0,0.0,0.0,11
scene_09_40_000502,test,scene_09,scene_09,000502,40,40,scene_09,11,0,0.5,0,0,11,0.0,0.0,0.0,11
scene_09_40_000503,test,scene_09,scene_09,000503,40,40,scene_09,14,0,0.25,0,0,14,0.0,0.0,0.0,14
scene_09_40_000503,test,scene_09,scene_09,000503,40,40,scene_09,14,0,0.5,0,0,14,0.0,0.0,0.0,14
scene_09_40_000532,test,scene_09,scene_09,000532,40,40,scene_09,20,0,0.25,0,0,20,0.0,0.0,0.0,20
scene_09_40_000532,test,scene_09,scene_09,000532,40,40,scene_09,20,0,0.5,0,0,20,0.0,0.0,0.0,20
scene_09_40_000533,test,scene_09,scene_09,000533,40,40,scene_09,10,0,0.25,0,0,10,0.0,0.0,0.0,10
scene_09_40_000533,test,scene_09,scene_09,000533,40,40,scene_09,10,0,0.5,0,0,10,0.0,0.0,0.0,10
scene_09_40_000534,test,scene_09,scene_09,000534,40,40,scene_09,13,9,0.25,0,9,13,0.0,0.0,0.0,4
scene_09_40_000534,test,scene_09,scene_09,000534,40,40,scene_09,13,9,0.5,0,9,13,0.0,0.0,0.0,4
scene_09_40_000535,test,scene_09,scene_09,000535,40,40,scene_09,11,7,0.25,0,7,11,0.0,0.0,0.0,4
scene_09_40_000535,test,scene_09,scene_09,000535,40,40,scene_09,11,7,0.5,0,7,11,0.0,0.0,0.0,4
scene_09_40_000536,test,scene_09,scene_09,000536,40,40,scene_09,13,8,0.25,0,8,13,0.0,0.0,0.0,5
scene_09_40_000536,test,scene_09,scene_09,000536,40,40,scene_09,13,8,0.5,0,8,13,0.0,0.0,0.0,5
scene_09_40_000537,test,scene_09,scene_09,000537,40,40,scene_09,10,12,0.25,0,12,10,0.0,0.0,0.0,2
scene_09_40_000537,test,scene_09,scene_09,000537,40,40,scene_09,10,12,0.5,0,12,10,0.0,0.0,0.0,2
scene_09_40_000538,test,scene_09,scene_09,000538,40,40,scene_09,12,7,0.25,0,7,12,0.0,0.0,0.0,5
scene_09_40_000538,test,scene_09,scene_09,000538,40,40,scene_09,12,7,0.5,0,7,12,0.0,0.0,0.0,5
scene_09_40_000539,test,scene_09,scene_09,000539,40,40,scene_09,8,4,0.25,0,4,8,0.0,0.0,0.0,4
scene_09_40_000539,test,scene_09,scene_09,000539,40,40,scene_09,8,4,0.5,0,4,8,0.0,0.0,0.0,4
scene_09_40_000540,test,scene_09,scene_09,000540,40,40,scene_09,12,7,0.25,0,7,12,0.0,0.0,0.0,5
scene_09_40_000540,test,scene_09,scene_09,000540,40,40,scene_09,12,7,0.5,0,7,12,0.0,0.0,0.0,5
scene_09_40_000541,test,scene_09,scene_09,000541,40,40,scene_09,10,2,0.25,0,2,10,0.0,0.0,0.0,8
scene_09_40_000541,test,scene_09,scene_09,000541,40,40,scene_09,10,2,0.5,0,2,10,0.0,0.0,0.0,8
scene_09_40_000542,test,scene_09,scene_09,000542,40,40,scene_09,11,2,0.25,0,2,11,0.0,0.0,0.0,9
scene_09_40_000542,test,scene_09,scene_09,000542,40,40,scene_09,11,2,0.5,0,2,11,0.0,0.0,0.0,9
scene_09_40_000543,test,scene_09,scene_09,000543,40,40,scene_09,15,2,0.25,0,2,15,0.0,0.0,0.0,13
scene_09_40_000543,test,scene_09,scene_09,000543,40,40,scene_09,15,2,0.5,0,2,15,0.0,0.0,0.0,13
scene_09_40_000731,test,scene_09,scene_09,000731,40,40,scene_09,13,10,0.25,0,10,13,0.0,0.0,0.0,3
scene_09_40_000731,test,scene_09,scene_09,000731,40,40,scene_09,13,10,0.5,0,10,13,0.0,0.0,0.0,3
scene_09_40_000732,test,scene_09,scene_09,000732,40,40,scene_09,12,21,0.25,0,21,12,0.0,0.0,0.0,9
